text,generated
"Dear Mr. State Senator, I am writing this letter to talk about how the Electoral College is unfair, outdated, and irrational. First, the Electoral College is unfair to voters. Second, there could be a tie in the electorsal vote. Last, the voters are merely voting for the slate of electorss rather than the president. Those are my points on why to take away the Electoral College.

To start this off the Electoral College is unfair to the voters. Because of the ""winnertakeall system in each state"", the candidates don't take time to go to other states that they know they will lose, they only really focus on the ""swing"" states. For example, during the 2000 campaign, seventeen statesdidn't see the candidates in their state at all, also 25 of the largest media markets had not seen a single campaign ad from a candidate. Also it's unfair because voters don't really know who to vote for because they see no campaign ads and candidates don't show up to their state and tell them what heshe is running for. That's why the Electoral College is unfair to voters of the presidential election.

Second, there could be a tie in the electorsal vote. In the case of the tie it would go straight to the House of Representatives, where state delegations vote for the president. By this the House's decision is no where close to that of the people in their state. The election is omly a few swing voters away from catastrophe. That's why it is bad if the vote ends in a tie.

Lastly, the voters are merely voting for the slate of electorss rather than the president. For instance, if you ""lived in Texas and wanted to vote for John Kerry, you'd vote for a slate of 34 Democratic electorss pledged to Kerry."" The worst part is that the electorss could be anyone you don't even have to hold a political position to be an electors, they could be very biased and narrowminded. That's why the Electoral College is unfair.

In conclusion Mr. Senator the Electoral College is unfair, outdated, and irrational because it is unfair to voters, there could be a tie in the electorsal vote and the voters are merely voting for a slate of electorss and not there president. So Mr.",0
"There are many advantages to limiting car usage. It is better for the environment, it limits time spent sitting in traffic, and saves money.

The main cause of people wanting to limit driving is to protect the environment. According to an article by Elizabeth Rosenthal, ""passenger cars are responsible for 12% of greenhouse gasses in Europe... and up to 50% in some car intensive areas in the United States."" Emissions from car exhaust is polluting the air and creating smog in large cities. According to Robert Duffer, Paris had to enforce a partial driving ban to clear the air of smog. Some people want new suburbs to be built specifically to encourage the limiting of driving. Limiting driving does lower the amount of smog and air pollution in cities.

Another benefit of limiting driving is that it limits time spent sitting in traffic. In Bogota, Colombia, a ""carfree day"" was issued. The goal was to reduce smog as well as reduce traffic jams around the city. The reduction of these traffic jams also reduced stress and promoted excessive. People could stop worrying about being late for work because of the traffic. It caused many people to walk or bike to work instead of driving or taking the bus. Another advantage of this is that parks and sports centers have thrived across Bogota. Limiting the use of cars isn't only healthier for the environment but also for us.

One final advantage to limiting the use of cars is that it saves money. Citizens save money by not having to buy cars or the gas they require. Also, citizens don't have to pay taxes for roads, parking lots, or traffic lights. Another way limiting driving saves money is on the materials and equipment needed to pave roads and parking lots. Since many people who live in dense cities take the subway or bus to work anyway because of the recent recession, limiting car use would be an easy way to clean up some pollution in that city.

In conclusion, limiting driving has many big advantages. It protects the environment while limiting traffic in cities, encouraging excessive, and saving money. I'm not sure how it would work out here because of how spread out everything is, but it sounds like a great idea in a dense city.",0
"In the United States of America, and all over the world, cars are used every day. People use them to get to work, to go see family, and to get simply, from A to B, but a new idea is sprouting up in Europe, the U.S., and elsewhere where people are doing something unheard of.... giving up their cars. According to Source 1, ""In German Suburb, Life Goes On Without Cars"", Vauban, Germany is a city that is almost completely car free. Heidrun Walter, a media trainer and mother of two says, ""When I had a car I was always tense. I'm much happier this way,"" THis shows that living without cars is not only possible, but could have some great consequences.

Living car free could seem like something impossible, but it has great effects. In the article ""In German Suburb, Life Goes On Without Cars"", there is a study revealing that passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe....and up to 50 percent in some carintensive areas in the United States. Without cars, we could lower pollution, which is a huge problem for some places. In the second article, ""Paris bans driving due to smog"" Paris has to enforce a partial driving ban to clear the air of the city after days of nearrecord pollution. Motorist with even number licence plates were ordered to leave their cars on day and motorists with odd numbered plates were ordered to the next day. This enforcement had positive consequences along with it. Congestion was down 60 percent in the capital and the smog hanging over the city eventually cleared. This shows almost immediate benefits to the decline in driving. Can you imagine the benefits after a long term period of carfree cities? The possibilities are limitless.

Carfree periods of time don't have to be long term. In Bogota, Colombia, a carfree day takes place every year and it is a ""big hit"" with millions of Colombians according to the article ""Carfree day is spinning into a big hit in Bogota"". For the third straight year, cars have been banned only excluding busses and taxis. The goal is to promote alternative transportation and reduce smog in the city of 7 million. Anyone who violated the rules were fined 25 dollars. For the first time ever, two other cities, Cali and Valledupar, have joined in the event. Businessman Carlos Arturo Plaza says ""It's a good oppurtunity to take away stress and lower air pollution."" This should show that car free periods of time are possible, not matter how long, and that they have great consequences that come along with them.

You might say that it would be extremely difficult to make America a car free country. Well, according to a report in the fourth article ""The End of Car Culture"" America may be on it's way. Research studues show that Americans are buying fewer cars, driving less and getting fewer licenses as each year goes by. The nummber of miles driven in the United States peaked in 2005 and dropped steadily thereafter according to a analysis by Doug Short of Advisor Perspectives, an investment research company. In April 2013, the number of miles driven per person was nearly 9 percent below the peak. Thsi shows that there is a steady decline in driving and autiomotive transport in America. Also found in the fourth article, if the pattern persists, it will have beneficial impliactions for carbon emissions and the enviorment. Many sociologists believe the pattern will continue. Alternate sources of transportation have popped up also. In New York, a new bike sharing program has popped up and in San Fransisco, Bay Arear Rapid Transit is another viable option of transport. With all of these options, doesn't one fit you?

In conclusion, alternate transport oppurtunities and car free periods of time are the solution. With so many ways to lower how much and how you drive. The switch to a more economic means of transport would be easier than you think. The possibilities are endless and multiple studies show that the good consequences outweigh the bad ones.",0
"Dear Senator Adams, Voting for a president is not what it seems to be. The electoral college makes the people's votes so that the electors are actually voted. These electors vote for the president in favor of their party which is not always trustworthy or reliable. The popularity winner can also lose, due to lack in electoral votes. Many voters are still confused or don't know how the system works. In reality, electoral system is outdated and should be tweaked of how it would work today.

To begin with, Electors that are voted for by the people are not always trustworthy. They're hand picked by their political party but sometimes,""state laws vary on how the electors are selected and what their responsibilities are...""Does The Electoral. Voters can't control who their electors vote for president. The electoral college should be changed to popularity votes because, ""the electors could always defy the will of people""The Indefensible Electoral. This is unreliable and the way of voting by the people can be easily swayed by the electors.

Additionally, the popularity winner can lose by having less electoral votes. Voters can be discouraged to elect their president when really the electors do the job. This situation has happened when,""Gore had more popular votes than Bush yet fewer electoral votes""In Defense Of. Any election, voters can expect another close election in which the popular winner could again lose the presidency. The electoral college is unstable and this major downside is a factor.

More over, many voters are still confused or don't know how the system works. In this article it states that, ""voters sometimes get confused about the electors and vote for the wrong candidate""The Indefensible Electoral. The electoral college does not clarify to voters on what the people are actually voting for. In another article it explains that people actually voted for a slate of electors. This would mean that the author had to reassure the right understanding. Readers of that article who've voted are now in disbelief or shocked.

In conclusion, the electoral college should be addressed to a win by popularity. The electors in favor of their political party are not always trustworthy. The popularity winner can lose due to lack in electoral votes. Also, many voters are confused or don't know how the electoral college works in presidential elections. These facts add on to more cons than pros of the idea of electoral college.",0
"Dear Mr. Senator, As you are most likely aware, the Electoral College is a longdebated, controversial process. I believe that it is in the best interest for the citizens of America that the Electoral College be abolished. Under the Electoral College system, voters do not vote for the president but rather for a slate of electorss who will vote for the president. Voters cannot control who the electorss vote for and it is not unheard of that any given electors may be ""faithless"" and refuse to vote for their party's candidate and instead cast their deciding vote for whomever they want. The people of the United States of America are speaking up. According to a gallop poll conducted shortly after Al Gore won the popular vote but lost the presidency in 2000, over 60% a majority of voters prefer to have a direct election over an election through the Electoral College.

Bush Vs. Kerry election is rare, but nevertheless, it happened, are we going to wait until it happens again to make a change? We take pride in being a democracy, we take pride in living in such a place that was created by the people and for the people , but is the power really in the hands of the people? The power may be in the hands of the people, but only the 538 people who belong to the Electoral College. The system in place is flawed and the outcome can be manipulated to favor one political party over the other. In 1960, segregationists in Louisiana nearly successfully replaced the Democratic electorss with different electorss who would deceive the voters and then oppose Kennedy when voting.

Another con of The Electoral College is a dilemma that has to do with the number of electorsal votes given to each state. The Electoral College works in the same way that The House of Representatives does. The number of electorss alloted to each state is subjective to the population number of that state. Take a state such as California for example. California is alloted 55 electorss. States such as South Dakota and Alaska cant compete with the great power coming from the larger states. In the Congress, the Senate was created to balance it out, but there is nothing in place to balance the importance between large high density states and small low density states. Even more worrying is the situation in which there is a tie. In the case of a tie in the electorsal college, the election would be given to the House of Representatives, where state delegations would then have the deciding vote.

The Electoral College is outdated, unfair and impractical. The citizens of The United States are more than capable of making descisions for themselves and do not need electorss to make it for them. It is a nondemocratic method of selecting a president and should be abolished.

Thank You.",0
"""The Electoral College is a process, not a place. The founding fathers established it in the Constitution as a compromise between election of a vote in Congress and election of the President by a popular vote of qualified citizens.""1 This process where a selection of electors meet and vote for President and Vice President, and the counting of the electoral votes in Congress is a way of election that has been in the roots of this great and prosperous country since its beginning. Is this way of electing really all that fair? Does it let the entire population get a fair say in who thay want to run the country? While some people may argue that this system allows the people on the commity of electors that actually want to have their fair say in who becomes president, but first you need to think about they whole american population barely has any say at all in the election and we change this tradition.

It is time for a change, because when a United States citizen votes, they actually arent even voting for president at all. They are mearly voting for a commity of electors to elect the next president for them. Also, is the the commity of electors that actaully wins the elections, and not the popular vote. This is why they call this commity of electors the swing vote because you could win the popular vote by 78.9 percent and still lose the election because you lost the commity of electors votes. This senerio has happened a few times in our history. For instance in 2000 candidate Al Gore won there popluar vote but lost the presidency thanks to the commity of electons from the electoral college. Some people may argue that this is a long tradtion in our country and must be kept. Yes this is true, but there are some very crusial factors against this.

I understand that this election process was put forth but our founding father and some people do not want to just throw it away. While I understand this however, there are flaws in this process that must not be over looked. It does not include and take into count the whole population and it can lead some canadits to lose even when the whole country voted for them. So we need to do something about this process of election. We must find a new way that included and takes into count the population of the United States. Not just a commity of electors.

The Elector College has been is the building blocks of this country since its beginning, but because of some of it's flaws it must be changed. This process does not include the entire count of the votes by american citizens. It is like our thoughts and ideas of who should be president do not even matter in the votting process. The Electoral College may be a deep tradition in our country since its beginning, it must be changed if our great nation is going to be able to prosper and grow.",0
"Dear State Senator, I believe that something should be brought to your attention. I'm concerned about the way we are handling the current election process of presidency. You see, at the moment weus Americansuse the Electoral College. But it is becoming a major issue. I understand that ""the founding fathers established it in the Constitution."" But ""The Electoral College consists of 538 electors."" Why focus all of our time choosing Electors, when we could be allowing citizens to vote directly for their President themselves. Office of the Federal Register states,""The Electoral College consists of the selection of the electors."" Did you realize that ""a majority of 270 electoral votes is required to elect the President""? We have millions of people in our country that could be doing the work themselves.

I understand that life is not always fair, but I do believe that as a State Senator you could use a hand. ""The electors are generally chosen by the candidate's political party."" They could use a helping hand as well! ""The presidential election is held every four years."" In those four years, American citizens wait eagerly and anxiously to choose a potential new president. Why don't we give the people what they want? ""Most states have a winnertakesall system that awards all electors to the winning presidential candidate. However, Maine and Nebraska each have a variation of proportional representation.'"" These complications could be avoided if we listened to what the citizens have to say and allowed them the freedom to vote for their president directly. America is the land of freedom after all, is it not Senator?

""According to a gallop poll in 2000, taken shortly after Al Gorethanks to the quirks of the electoral collegewon the popular vote but lost the presidency, over 60% of voters would prefer a direct election to the kind we have now."" A recent article by Bradford Plumer says,""It's official: The electoral college is unfair, outdated, and irrational. The best arguments in favor of it are mostly assertions without much basis in reality. And the arguments against direct elections are spurious at best.",0
"As one of the people living in Florida I am honor to have the opportunity to write you this letter telling you about what I think about keeping the Electoral collegee. For numerous reasons I think we have a better outcome of getting the candidate we want if we keep the Electoral collegee method to vote for our candidates.Does reasons are : certainty of outcome, Everyone's president, and swing states.

Problems over Electoral collegee is possible but not as much as problems over popular vote. ""The reason is that winning candidate's share of the winning candidate's share of the Electoral college invariably exceeds his share of popular vote"".This also benefits small states. In addition the is a possibility to have a tie in nationwide electoral vote "" because the total number of votes538is an even number, but it is highly unlikely.."" Everyone's president The candidate have to be neutral, it cannot have favorite religion or section of the country because ""The residents of the other regions ae likely to feel disenfranchisedto feel that their votes do not count,that the new president will have no regard for their interests,that he really isn't their president"".

candidates most of the time choose to focused more on the tossup states because they are ""the most thoughtful voters and should be the ones to decide the election"".

""The single best argument against the electoral college is what we might call the disaster factor"".People are worried that the government will choose for them. They do not realise that if we don't have the electoral college than that is is more than likely to happen because the electoral college is what allows us to have a voice, a say, in what we want in our future president.

Keeping the electoral colloge gives the peope the opportunity to choose wisely who they want taking care of them for the next four years.",0
"The electoral college is an institution that has always guided the presidential elections. The electoral college is tradition and shouldn't be changed because it has balanced delegation of power within the states, there is almost always a definite winner, and it is able to hold a set timeline for the elections. The college has always been able to choose a president that is able to lead our country well, the electoral college is a representation of the people of the United States of America. As the president's constituents, we have the power to choose our leader, and they make it a little easier for us.

The electoral college takes into account the populations of each state within its calculations. This is why Wyoming has only three votes and Florida has twenty nine. It's nothing to complain about, because it's the same number of people each state has in both the Senate and the House of Representatives, meaning each state has at least three votes, decided by its population. This is not a very bad system because the states with huge populations have a bit of their power curbed by the number of electors. So if Wyoming increases its population, and Florida has its population decreased, one of the electors could be removed from Florida and added to Wyoming, balancing the scale of power between them. It's only fair for a populous state like Florida to have more electors anyway, there are many opinions that are yearning to be heard within the ginormous population, and there must be enough electors who can take it upon themselves to voice them. The Electoral College protects us from the probability of voting just because the candidate is from the same state. A majority of people will vote because of a close association with a candidate if the electoral college is abolished. This is why the electoral college only contains 538 people, because nobody wants millions of voters in California voting for the same candidate just because they are the Governor of California.

Due to the even amount of votes in the electoral college, there is a slight chance of a tie. However, with all but two states being part of the ""winnertakeall"" system, the chance of that happening are astronomically low. This is why swing states are so important to the candidates, they know that the chances of them winning the votes in the other party's states are almost impossible, so they must gather all of the votes they can from the states that are known for their swinglike tendencies. It also goes the other way, each candidate trusts that their own party's states will vote for them, so there is no need to waste the money and campaign. Unless its the primary elections, candidates don't typically campaign where they know that the votes are all but set in stone. It's like going grocery shopping, if you know that you are allergic to peanut butter and you already have all the jam you need, you will only go for the special bread that everybody fights for right? The candidates are the same, they don't go after what they already have and what they can't have, only what they might earn, or else it's just a waste of money, so nobody should be able to complain about a candidates campaigning.

A president has always been inaugrated on either January 20th or March 4th, to change that would be blasphemous to both the people and to the United States of America. So it is imperitive that the decision is made early, so that tradition and will not be broken. Contrary to popular belief, there is a set timeline that the election process goes through, and without the electoral college, it is highly possible and probable that the timeline will be broken. The election process is guided by this timeline, for example, voting starts on the second Thursday of the month of November every single time. The Electoral College is a huge part of this process also, and to destroy that would be heartbreaking for the nuerotics that can't stand any change in routine. If the Electoral College were to be abolished, and popular vote was to be instigated throughout the country, any semblance of a schedule would be torn away. Problems would spring up all over the place, and everything would all go to hell. Instead of recounts for counties, whole states would need recounts. If a populous state like Texas were to need a recount, never mind a week, a month wouldn't be enough time to recount it all perfectly. The government would be stuck without a leader, and worst case scenario, the United States of America could be put in a state of anarchy by the end of the decade. Then, we wouldn't be United anymore.

The Electoral College has been there from the beginning, and the without it the United States of America could be thrown into chaos. Traditions shouldn't be broken and the Electoral College represents the biggest one of them all, it balances power between each of the states, defines a true winner, and guides the U.S. on a set timeline. It wouldn't be a far stretch to say that the Electoral College helps keep the order of the country. Truthfully, everyone needs some semblance of order, and the Electoral College provides that and more.",0
"""With less cars we have less accidents and less problems "". As a teenager i should be getting prepare to get my learner license but i do not bother because thats not my priority that doesn't mean i'm not interesting in driving but everything i need are close by like the mall , restaurants and a lot of other thing so i dont really see the need to be driving. By limiting our car usage we prevent accident and we payless bill such as car insurance and gas money.

""After a day of nearrecord pollution , Paris enforced a partial driving ban to clear the air of the global city "". Every country should have more than one day where we are carfree because that will protect the air we breath by bringing the congestion down and also we will have less car accident. where everyone can take the bus or we can just walk to wherever we need to go. it would be a good opportunity to lower the cars accidents and the pollution.""All of our development since World War 2 has been centered on the car , and that will have to change "" we can centered that development on something better , on something that will be on our benefit and that will help us to move forward not that the cars doesn't help us but it also pollute the air we breath and we need the air more then we need the cars , might as well reduce the development of car to protect ourselves. ""In previous bills , 80 percent of appropriations have by law gone to highways and only 20 percent to other transport "".

buying a car and still have to pay all those extra money is a a pain and a waste money. Those money could got to your kids college funds or for vacations , putting yourself in a situation to have too much in your plate is not worth it ,why be always tense when we can be happier. That is too much money just on cars who will bring more trouble then anyone deserve. ""A study last year found hat driving by young people decreased 23 percent between 2001 and 2009 "" young people have found out its not that fun having to drive around. Most likely as soon as you can drive your parents leave all the responsibilities on you ,starting with the groceries then dropping your young sibling somewhere to others thing. There's also the gas money , the car accidents and if you take a light the tickets bills and the money for when you taking the highway. People shouldn't have all those trouble coming with the car , thats why the percentage reduce because most people now just take the bus or walk.

Many times my aunt had complained about the problems that come with the car but she still use her car for simple reason such as going to walmart by the house when she could just walk there.The advantages of limiting our cars usages such as less accidents and a better air to breathe are way better then the disavantages which are polluted air , having to pay cars insurances with gas and otherso why not stick to what's better for our environment.",0
"Dear Senator, The topic of the Electoral college is a hot one, and the idea of whether of not to adjust it is controversial. Many citizen disagree with the process while many are in favor. What should we do? We should change the Electoral College. The voting is based more on quantity instead of quality, and the voting is not coming from the citizen's directly, making the risk of an unfaithful candidate too high and the actual voting less popular and more electoral. When one stateor even one person could change the whole ball game that is the Presidential Election, then what does that mean for our democracy?

While many will argue that it is a fair way to vote, the Electoral College has many flaws. First off, the candidates are focusing on more power and higher tallying states to get them through the election than everyone as a whole. For example, if you were a presidential candidate would you spend more time trying to sway California, with its whopping 55 electoral votes, or montana, with a teeny tiny 3 electoral votes? The candidates are not being considerate of ALL the American citizens, but instead the ones that they think will lead them to victory. This is not what the election is all about. The election is more focused on the popular vote of few states with many inhabitants than it is on many states with few citizens.

""Under the Electoral College system, voters vote not for the president, but for a slate of electors, who in turn elect the president."" As stated in ""The Indefensible Electoral College: Why even the bestlaid defenses are wrong"" . Being that this true, why do we call it the ""Presidential Election"" instead of the ""Electors Election?"" Electors claim to be faithful to their candidates but sometimes this is not the case. If a member of the group is unfaithful to their candidate, it could unsettle the whole election, meaning that the United States as a whole would have to pay for the electors actions. This is not how voting was meant to be. Our slogan is ""We the People,"" not ""We the Electors."" Now, I know what you're thinking, ""Why would we change this system? It is already established and has worked for many years."" In order to move forward as a nation we as a whole need to make changes sometimes. Just think what it would be like today if segregationan established rule and law was not questioned. Or even if the settlers of the United States had not questioned our former mother country and broke away. We would not even be the establishment we are today if we did not question established rules or traditions. The Electoral College is nothing more than a system that needs to be reevaluated, putting the popularity if the candidate in clearer perspective.

To recap, The Electoral College does not include the popularity of the candidates over official influences. The states are not being counted equally and electors control the electon overall. In order to have a more successful government and a more included population, the Electoral College simply needs to be reevaluated and changed to meet the popularity standards of our country if we are to ever advance.",0
""" What's wrong with the Electoral College?"" To be honest, have you ever thought where our vote goes. Just in case you forgot, when we vote we're not voting for the President. We're voting for slate electors who would vote for the President, but how could we be sure that they make the right decision for all Americn Citizens.

I write this letter in favor to inform you that the electoral college is an unfair advantage for American citizens. I see how from a stand point you may trust the electoral college due to abundance of knowledge and critique they have. Yes, I can tell why you'd chose them in a way that they may have strong critique. But how can you trust them with a decision held in their hands with willing citizens to think about. "" At the most basic level, the electoral college is unfair to voters. Because of the winner take all system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races in the "" swing"" states"". Why is it continuing base it off of this knowing how American's feel about this matter? Which brings me back to why Americans have to feel like they have an unfair say on who the President can or could be? Perhaps reasoning is the EC Electoral College knows whats best for the American future. Thinking about the effects of the EC voting for the President could possibly vary in results and mat be right. But shine a little light on the situation, it should be in America's people hands and hearts who the president should be.""... candidates don't spend time in states they know they have no chance of winning..."" Why should we feel like that? American's sould have the right to vote for our leader not people who vote for our leader.

Hold on, I'm not finished yet. Another reason why is when American's vote how could we be sure who to vote for. I agree that Americans can make and exercise their decisions when voting for the Eletoral College. American's are depended on voting , another fact I agree on. But American's sometimes dont know better when voting. "" The American people should consider themselves lucky that the two thousand fiasco was the biggest election crisis in a century the system allows for much worse. Consider the state legislatures are technically responsible for picking electors , and that those electors could always defy the will of the people."" Sometimes it would be the Americans that throw off the vote for the EC, but in other perspective that wouldn't be the case. Americans should vote wisly upon the information given. but yet the electoral college shouldn't vote for the citizens of the United States, Info should be viewed. I can visaulize someone else perspective it could be with different electorsl parties. But in reverse think about the the biggest election crisis in 2000."" Consider the state legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people"". Keeping in mind that we should still vote for our President but at the same keep in mind who citizens are voting for so another voting crisis wouldn't happen again.

In conclusion, I hope you clearly thought it through and thorough. Its hard to rely on other's with a big responsiblity like this. So the Government should let us trust our instincts and but at the same time think them out.",0
"Imagine getting off work on a Friday at five o'clock, there's no bumper to bumper traffic, no horns honking at each other, and no stressful commutes home. This is unimaginable for people who reside in the U.S., but people in parts of Europe live like that every day. There are many advantages to cutting down on car usage.

One advantage to this cut would be that you would be saving money. Many people who drive tend to get in accidents or get pulled over by police for speeding. These incidents are very costly and come with repercussions if you don't pay them. Another way you would be saving money is not having to pay for gas. Gas may be only 2.00 for now, but when those prices go on that incline again it becomes very costly to fill up the tank. If you can't afford to fill up your tank then you will be putting wear and tear on the car which leads to more more money being spent to maintenance it. Alternate transportation that's more cost efficient is taking the city bus. It costs about 1 to get from point A to point B where it would cost you about 6 in gas to get you to the same place. You could also purchase a bicycle to take you where you need to go. Maintnancing a bike is a lot cheaper than a car.

A second advantage that limiting car usage has is that it eliminates pollution. A car gives off sound, light, and air pollution which all effect our ecosystem whether you notice it or not. The U.S may not have as much air pollution as other countries but with the increase in car purchases it could get worse. I'm not saying youn have to completely get rid of your vehicles, but maybe the license plate bill may work. Every other day only license plates that begin or end with odd numbers could drive, and on the days the odds can't drive we allow the plates with the even numbers to drive. People could car pool with coworkers on the days that whoever has those plates can drive. We just need to start taking percausions on our car usage.

In the car free test cities people are overall happier because they aren't so stressed worrying about being late due to traffic or getting in an accident. Driving can be extremely stressful especially with the many things that can distract people so easily. These distractions can lead to accidents or just more stress. "" when I had a car I was always tense. I'm much happier this way' said Heidrun Walter, mother of two, as she walked verdant streets where the swish of bicycles and the chatter of wandering children driwn out the distant motor.""Source 1, Paragraph 3, Lines 411 This quote puts an image in my mind that is happy and stress free. Imagine how happy you would be if everything was conviently close to youer home and you could enjoy walks or biek rides places with your kids.

People should take a moment and think about ehat life without depending on cars would be like. Would you be healthier, happier, or not? Just take into consideration how you would live and be if we didn't have to rely on cars.",0
"Everyday a great many people drive their cars to commute to work, run errands, and sometimes drive their cars for career related purposes. Little do they know that the greenhousee gas emissions that their automobiles create are damaging the environment and creating large amounts of pollution in metropolitan areas. To help reduce the gas emmisions caused by automobiles many countries around the world have created programs and communities that are designed to lessen the amount of car usage in the areas that they are employed in. In doing so they have reduced the amount of greenhousee gasses in Earth's atmosphere along with producing many other benefits.

Of all the advantages of limited car usage the most attractive one would definetely have to be reduced pollution and greenhousee gas emissions. Not only will people save money on fuel in communities that forbid the usage of cars but they will save the planet as well. According to the article ""In German Suburb, Life Goes On Without Cars"" by Elisabeth Rosenthal ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some carintensive areas in the United States."" The information shows that a large amount of gas emissions can be produced by automobiles. Assume that there were a lot of cities that had incredibly low rates of car usage. If those city's greenhouse gas emission levels were compared to those of an average car filled city then it would be logical that the carfree city produced less greenhousee gasses.

Another positive change that has the ability to happen in cities and communities that limit their car usage is that municipal development can occur. When people start to use cars less and less then businesses would most likely move to more accessible locations which in turn may give the businesses more customers. Due to the increased business in certain stores, stores from different companies will likely move in to areas in and around the one the other businesses reside in to drum up their sales as well. The article ""Carfree day is spinning into a big hit in Bogota"" supports my statement in the with the sentence, ""Parks and sports centers have bloomed throughout the city uneven, pitted sidewalks have been replaced by broad, smooth sidewalks rushhour restrictions have dramatically cut traffic and new restaurants and upscale shopping districts have cropped up."" The sentence shows the correlation between lessening car usage and municipal development.

In the end, the advantages of limiting car usage are as bountiful as fish in the ocean. From lessening the amount of pollution in cities to aiding the development of cities, limiting car usage can do great things.",0
"In a society where things are always changing and schedules are always busy, cars and other personal motor vehicles have become a necessity. It seems as if cars have become a necessary mean for survival, rendering as important as something imperative like oxygen or water. Many families even have multiple cars in order to get to where the need to go. Even though cars have been so convenient and beneficial for people all over the world, there are some factors of cars that produce a negative effect. By eliminating or largly reducing car usage, the world would be more safe, more ecofriendly, and save the precious natural gases that the Earth provides.

For years people have been driving, and while most do it safely, some do it recklessly and do not abide by the rules, sometimes leading to fatal outcomes. Reckless driving, careless driving, and driving under the influence has become one of the leading causes of death among young people, making many very skeptical or cautious about driving. Millions of people are lost each year in car accidents, leaving behind family members and loved ones to grieve in their place. If cars were to be eliminated from the equation, all of these deaths could easily be avoided. By walking, riding bicycles, taking the bus or subway, or even a trolley or ferry, there will be an ensured reduction of accidents and an increase in safety and peace of mind.

In addition to increased safety, there would also be a significant reduction in the emissions of greenhouse gases. Greenhouse gases and smog have been polluting the atmosphere especially since the coming about of cars. It says in source four that transportation produces half of America's carbon emission. If car usage were to be limited or eliminated, there would be a noticeable and significant decrease in the amount of carbon emissions in the air. Similarly, source one states that, "" passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some carintensive areas in the United States."" If cars were to be ridden of, there would be much less green house gas poluting the atmosphere, therefore creating a cleaner environment and a brighter and longer future for the generations to come.

Similarly, the removal of cars from the world would mean the preservation of nonrenewable resources. Since cars run on gasoline, diesel, and other natural gases, the resources are being burned up faster than they can replenish themselves. There are other things that rely on the natural gases to work, cars included. If cars were to be eliminated, and not use the gases at the rapid rate that they do, there would be a huge reduction in the usage for fossil fuels, therefore preserving the remaining resources and only using them when mandatory. This would allow the natural gases to slowly increase and be able for use in the future.

In conclusion, the limitations of car usage would make a significant change in the way the world runs, however there would be many positive outcomes to it. Not only would it ensure a brighter, longer, and more promising future for the coming generations, but it would also relieve stress and worrying and grant peace of mind to many. Although there is no way to take back the damage already done to the Earth, this would greatly reduce the potential damage that could be done, and protect the future. It would provide oppurtunities for a a cleaner atmosphere, safer life, living in harmony with the ecosystem, and a chance to respect and protect the Earth we live on.",0
"All around the world, cars have influence our lives for the good or for the bad. Whether that is getting people to their jobs or getting into an accident. Cars have altered our lives and are doing it constantly. Although for a century cars have benefited humans greatly, cars have negative effects and banning cars can help decrease the pollution all over the world, it saves the little resoucers the planet has, and car accidents will occur less.

To elaborate more, countries all over the world are trying new ways to decrease the air pollution as much as possible, whether that is banning cars or restricting them. In Vauban, German cars are restricted and if you have a car it is very expensive to use. In Vauban, 70 percent of families do not have cars, and inorder to move in to the town 57 percent sold their cars. The idea of restricted areas are getting big ,and for Vuaban has 5,500 residents, that shows that people like the idea and will support it. People in the town have claim to enjoy it alot and are happier. In Paris, France their idea to help low the pollution in the air was to have specific licenses plats restricted on certain days of the week. France had very bad smog and within 5 days the smog decrease 60 percent. In Bogota, Columbia they had similar goals as other countries like Germany. Carlos Arturo Plaza said,""It's a good opportunity to take away stress and lower air pollution."" In Europe cars make up 12 percent of the greenhouse gas and air pollution. In the United States Americans are driving less and the pollution in the air is decreasing, benefiting the environment. Throughout the world, countries are tring to help the world, by decreasing the pollution.

Moreover, throughout the century cars have been using non renewable resoucers and now that alot of the people have cars, it has taken a toll on the environment. The world has only so much resoucers and once its gone it is gone, it takes time for them to come back and it willl not be in our life time. Using these resoucers have a negative effect they emit carbon in to the atmosphere creating greenhouse gas, that is bad. saving the resoucers and not using them can help with keeping the atmopshere cleaner.

Now people are banning and restricting cars for various reasons, but one reason is that for the past century cars have killed alot of people. It is one of the top reasons for deaths in the United States and possibly in the world. If banning cars can save thousands of lifes why not do it. Banning cars or restricting cars means less cars which can result to less car accidents. Having less accidents results to less people getting hurt and potenially dying. Less cars can also mean that the goverment does have to focuse on roads and stuff like that ,but can focuse on improving the safty of the people on the sidewalks or at playgrounds. the funds can go to better causes.

The world we live has changed enormously and now inorder to save the plant and the people in it, we must make changes as a society, inorder to live long and healthy. Banning cars might be one of the many choices we must make inorder to live. Banning cars can help decrease the greenhouse gases, conserve the resoucers, and less people will die from car accidents. Who knows cars may be a thing in the past int he next decade or two.",0
